otu	Domain	Phylum	Class	Order	Family
2aca1eb915e90eb4ae11d8cbcd5103f9	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	 Paracaedibacteraceae
335eacb148e8589c834c0178c59a1943	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Kaistiaceae
37b804c4d08beb82e8931577e7b2ac79	Bacteria	Actinobacteriota	WCHB1-81	WCHB1-81	 WCHB1-81
40583148707d26048950a2416402273e	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
498d975cbfb7ad86d9b41e3ab6bec935	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	 Arcobacteraceae
4dc2538bacbf1af669495368b51e3a94	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	 Gemmataceae
573c710b0ae627ecb2963d674ad51d94	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
58c7f5f404acd0556ab8d3cce1a38fbc	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 Verrucomicrobiaceae
59f402aafdd5d97723e5aff53f736f2f	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA
5bf3961d5358077316c216c76ba335ff	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
62556456a005eb4ec676a5749bf6fc93	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 DEV007
6791371095cd2d3420e805684170205f	Bacteria	Firmicutes	Bacilli	Brevibacillales	 Brevibacillaceae
6a39a100ae5b91b659491b4b7e62188b	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
79ce63c2b61b99e4398f90424a5bf04d	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	 Microscillaceae
7a090917aaebc5443819b2771f2eb1ed	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
7a90e28057d493158b832471ccaac8e3	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
7ac75d846b98a79c246d83ea819c01ee	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 Verrucomicrobiaceae
84888b7e8eabad0ae2bec7b9c19fe57a	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	 RBG-13-54-9
84cbf6f73d93c0f2e3e7a27e9513b1a4	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
94b2d5c61d828456247b670b36887454	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Xanthobacteraceae
9a70305dd2f367f0614ec87b2caa8927	Bacteria	Actinobacteriota	NA	NA	NA
a280e6dda236ba6b361b7e50a8e45c3f	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Alteromonadaceae
a66eb2b1f855df2480e6e3b3325eda92	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
a91aaebb05c6b96f1999704b8bb6a250	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
aa01556a27f15be411e2b9cde3289ae9	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	 Aminicenantales
af8534dc30eefcad7f99138f385b0450	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	 Nocardioidaceae
afc62c594f2fcabdb86ebe12a5247304	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	 Spirosomaceae
b6fefe4526d9c87b133f6ec7eb0dea47	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	 Microscillaceae
b950e7ba2c21fcdbbaf4d2aac1a8705c	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	 WCHB1-41
c65b7ada298b21bbefc2b59f9400bc20	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
ccd98bb8b8e262d44199a72c24a4a91c	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Microbacteriaceae
ce8923e1f3bb2b4bfb3bdc24f2768c6e	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	 Schlesneriaceae
d1779cfadfc6891e1d6f4b9d3709af65	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	 Anaerolineaceae
d2910fe71088622f91168ea1f5a8050e	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	 Mycoplasmataceae
dec323e64564edf028b939679a094bdf	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Xanthobacteraceae
ead5b3b9575a9ecff141880b88f89cfe	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	 Isosphaeraceae
f14572de91ba99fe0d2b9c6b148a582e	Bacteria	Desulfobacterota	Desulfobaccia	Desulfobaccales	 Desulfobaccaceae
f15051ed3046c362b61d67b8042f33f6	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
f18fefd5970a9951e8ca0bd82f946928	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	 WD2101_soil_group
fc2aa99f656d8fd7a545221e52f1e735	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	 Pasteurellaceae
feacddc494a8b9c62fd595cf8240b7c7	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	 Desulfobulbaceae
00dd9871784346655e1c905f7ab776bc	Bacteria	Cyanobacteria	Cyanobacteriia	Pseudanabaenales	 Pseudanabaenaceae
02cd071ebf9d5f225ea4d40406a12833	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
1978852d57b17f146276abe76a793d4c	Bacteria	Proteobacteria	Alphaproteobacteria	Emcibacterales	 Emcibacteraceae
213ffdb999e0925d264f5a1b619d20e1	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	 WCHB1-41
275bb3725711ac88c02e79aa8250bcea	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
3fdbf5e7071478a1a0dd840c9397712f	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	 Anaerolineaceae
4100914adafdbc73337a5da8a46be14b	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA
4318ca62f16a090c295d1ba720229cfc	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiales_Incertae_Sedis
445028b7c660af091e4fb1acae2de5dc	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Hyphomonadaceae
4ac5d4116bc14ed78b0c44bd23ab406c	Bacteria	Firmicutes	Bacilli	NA	NA
4af705291092ac266fb9d86efbe69607	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	 Anaerolineaceae
4f52ca6045db26f7ec4856b430cff617	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
5d7ae4aaab39af7f983adf7db6fb4828	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
651ddd4e449ce14932a42ecbdec8cfd3	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA
68d63b8515105893021ce4ef27a197ee	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	 PB19
6b4fbd5ca58f9baa9b850c4505fac45a	Bacteria	WS1	WS1	WS1	 WS1
7273ef82964a4c5cd4d7a60fdaf42407	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	 Mycoplasmataceae
79290b5d167b6229b0b8790c483984cf	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
80425070d507db88da8493480cff3ef8	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 env.OPS_17
81a9463b58f329c18b5cc95d2b951edc	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	 Bacteriovoracaceae
878f5501597b214fa5e047f3e4e4aaea	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	 Parachlamydiaceae
8bc5b4c19cf128b9068d039995068506	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA
914f4812fe785d5b6ec2ba69efca1eaf	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	 WCHB1-41
9e1e71c4a01dd849354a4b9755cdc635	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
a79586fb9f26bcf39b35a1c68c4a73da	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	 Fodinicurvataceae
a9d5187a0b2d8317dd4dd0627a60813d	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	 Nocardioidaceae
ab697efb6b2c0f69b86973033fca78c9	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	 RBG-13-54-9
ac26da7e41d8de0471cddf57b9a2d359	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	 Arcobacteraceae
ad15c8c0ed5adf090e9b4bcba6ea28f2	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	 Nitrospiraceae
af24d2f01012d39f48fa6c68ce122d21	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	 WCHB1-41
b8b657a64a063d6ce46c46d865382c7e	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 env.OPS_17
c00f71e6974c2033aac9a587f4637dec	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	 Blastocatellaceae
c588a5cdc5a31a5fb028769afe7d80d8	Bacteria	Deinococcota	Deinococci	Deinococcales	 Deinococcaceae
c9448c069ef6c0f0b29b7d4e3269cdfd	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 ST-12K33
d6d84ebc50a9db77b59396fadcc4c0d1	Bacteria	Patescibacteria	CPR2	CPR2	 CPR2
d8cd9c79f0dd21bd74d3a7b8b1358769	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	 Gemmataceae
dcdf6ee84f549e4ff80644af60555f0d	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	 Anaerolineaceae
e5374059d528f0833b4f14c2b48818cc	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA
e926a49d45abbe1ddc2249c3a93bb426	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	 Enterobacteriaceae
ea45a1c7469d646d16573688a96c1426	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA
f9e325797a57d0f68324f0367127e5b6	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	 WCHB1-41
fdf5eae68b8c8cbe908ef9ac0a2fd547	Bacteria	Myxococcota	Myxococcia	Myxococcales	 Anaeromyxobacteraceae
1e75e7f66d16ae21ffa39bcf71478437	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
1e7ee7bec3599d20c1de4c2dab32bdd8	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Shewanellaceae
20e5df939b2cb08ba495055ef25d6ab4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 DEV007
21057826c8e63316d492132981bfe018	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	 Methylococcaceae
334e5ddc003240ce3dbdd9a104b27be1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
341cbbaf984ce7dfd8e17fb3c8c54c5d	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
378d72754f8ed2775f901e5845557d80	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
42f3a8e0d8a9d46df9b1858a6579e58a	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	 WD2101_soil_group
4ad08835aa388425631f9e6591550eff	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	 Phycisphaeraceae
4d54f6624bbfb947cce090ec22e2e552	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	 Chthoniobacteraceae
4f2b4fc7c782580932325fd4351d9b52	Bacteria	Sva0485	Sva0485	Sva0485	 Sva0485
50b14717b6db08979e8073df2646e244	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	 WCHB1-41
5173a48868918e4670b6b22f667c426b	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	 Veillonellaceae
5790fd53db8fd3b4b08a23470be0189a	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	 Methylococcaceae
5fe8dbcae47a40a9fe144e2ba67fa7ed	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	 Gemmataceae
7935d7c6cbe3017131d032f0bf03528c	Bacteria	Myxococcota	Polyangia	Polyangiales	 Sandaracinaceae
7b965b489e66e47e7efb6b775cd084ca	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA
85d0f8158726019bc696587712b83f39	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	 RBG-13-54-9
875398e0b1d25c8ed66bd70f8a857c29	Bacteria	Planctomycetota	NA	NA	NA
8b5c97db8e01a963b95950d00fa4aa76	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	 RBG-13-54-9
8de8af4294fda93381b72d1018f15eb7	Bacteria	Firmicutes	Clostridia	Lachnospirales	 Lachnospiraceae
917b8a97d12a992bdc2a0d0a1e6f5742	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Flavobacteriaceae
994ad982caa8b9e47a9c3586e546476c	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
99fce66d003fbda1304a6c5658fc7506	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Rhodanobacteraceae
9cbc5ca1dbac82e07a305ed52418136b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 DEV007
a31ef7d9e33dd839e578c966520a95a1	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	 Terrimicrobiaceae
a8083a118fbb6bfdc352289dd54a582a	Bacteria	Planctomycetota	OM190	OM190	 OM190
aab4a36a47b030ee612414969876a557	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	 Chitinophagaceae
b42bc3e94f23ef213229a44910a89812	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
b60f4e4244489d054b1b63ef74e73f91	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	 Mitochondria
b64632591048b4fec14b1373c6f6fac7	Bacteria	Proteobacteria	Alphaproteobacteria	Ferrovibrionales	 Ferrovibrionaceae
b8e88e193f331588a93028ff3fb96750	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA
c7b0fe117ceb05dae4906e2f0c1d1bfa	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	 Fusobacteriaceae
c9065cf8bb73ab8a31641bc16d4e93fa	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
cfca2ebd5d6fe772e7eafc583e67154a	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
cfca99092c3c93544c916188701d3a5e	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
d00b31d2326eb2f8082be9fb54804101	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	 Bdellovibrionaceae
e41eb73a64c733202a1cefd4bddd0c11	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17	 Subgroup_17
e898248c2f81f73f9d3526a81bd14b68	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	 Pedosphaeraceae
ea6955f40eb468c66d53faa6094bcf70	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Hyphomicrobiaceae
eadf1d0017bfb6571a7199e4e63f956f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 Verrucomicrobiaceae
f8a984a158f4f49f89afdc865a28a312	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	 Omnitrophaceae
fca287730ebd617ca0d012cfce233921	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	 Chloroplast
fe4ffe348b6975ee4ed03e0f2ccdbfc7	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	 Oligoflexales
ff15a3412b128924008fefc1d6efa305	Bacteria	NB1-j	NB1-j	NB1-j	 NB1-j
063e75fc2638af82a4b6c23b484ed5dc	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiaceae
07966e59e553172d87869bd5076130a6	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	 Mycobacteriaceae
10b2042601d937b620f7274b30f48d0d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Hyphomicrobiaceae
12fadb8b2e6f3d67a7bd618f8e962acf	Bacteria	Dependentiae	Babeliae	Babeliales	 Babeliales
14edf58a453b9a4228d6ddcf49ecff44	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
19bdb5e2cd66c995875346209137c6b5	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
1b5cc5a17c495a0c0a9930685360b27f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	 Bacteroidetes_vadinHA17
2865453607cf4689581c06e87fbeea28	Bacteria	Verrucomicrobiota	Verrucomicrobiae	LD1-PB3	 LD1-PB3
2bb072c88ab4dcfed467021e4bbb9108	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
4011fef9e2343d0bcc96bb7284df735a	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
410f3485cdd0c02a578f03857d389141	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
41e33c18959cb280fb6144d18fe03c58	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
467a5c6d37b683a54055837534bd4381	Bacteria	Firmicutes	Bacilli	Paenibacillales	 Paenibacillaceae
476ffbc678ee9204d890ad6525b1cbfa	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Nitrosomonadaceae
4d007eb5ce7e94aa82d0c07ef6febd3b	Bacteria	Desulfobacterota	Syntrophorhabdia	Syntrophorhabdales	 Syntrophorhabdaceae
4e85361498225f720f5dbce76289db92	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
4fff07d3fd1fd5ab614bc76b36b7b1dc	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	 Schlesneriaceae
56188850f9c6ceee1f034fee277e06e7	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	 Kapabacteriales
69b15a552cd362f7d96aa9a88b43c58c	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	 Chloroplast
7069e6aee896178d8f974ebd984d403e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
71b10cefec8514c821de9c8a7bff38a1	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
72f6ffe3f55406ae7fc7370900aab07a	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	 Bacteriovoracaceae
7f3953c44184ad53a0dba0eb0f624bcc	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	 Roseiflexaceae
86721c78e982f07e437b0782dea6b72b	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
88cd2699ff69498c74a1c8668e2438bc	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	 IMCC26256
89bc506ca6d9a7727f2e5ec313abc4d4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
8cd42b7058e68c3a77cbe7d6919f593e	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	 Spirosomaceae
923f4b228042ffde5dd26160bf2d14f7	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	 Bacteriovoracaceae
9b050ce791192fe54f4dde42d503cd50	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	 Bryobacteraceae
9ee7f1b1df2cb38a6e060612fdf96cf2	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 Verrucomicrobiaceae
a45cf8ecbac70747498ff3ccaece60c4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA
bbef90094d4a7366b848b4d947fe64f2	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	 Anaerolineaceae
c8d3524a2d27f4cf8e4f9ea9c95a46b8	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	 Blastocatellaceae
da3a8b7f0b318b2d97ca2ab8982bf312	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
da4ac940afadb6a46293d5ff5ca0061d	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA
e41b2008500291663562cb516fd31cc3	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
f0b3b50d6948d58f15f39dc18fb1ac48	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
f799066d511ac931a713e0ded578ab04	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Hyphomonadaceae
fa03cafecb2b4d0b8c2a7d058b48d08a	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA
faf166bff6c3583e135b39e93a2df328	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	 Blastocatellaceae
01991de312ed2d806836cb02a8ecd982	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	 Geobacteraceae
11b5472bdeb29d21afa85e1d9a0204db	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	 Geobacteraceae
12b0539bc885b9835aabcaa76a11e694	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Rhodocyclaceae
192d994ba27d0618d201a85bfbf3c53e	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
224796af3b5618a0022c348060064f42	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	 Coxiellaceae
326ebe838500d918a5c7477601f7f643	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	 Pedosphaeraceae
3577b7fb0bade568152cdb9195e62f6f	Bacteria	NB1-j	NB1-j	NB1-j	 NB1-j
455b4b988df342934ee3d6a776b135c7	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	 Kapabacteriales
498a4964184da1fa9b538442a3c24b79	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	 Bdellovibrionaceae
4e8870b6870e6be02ab0381bb2504b89	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA
4f7a5200b23fb11f1ed41ef71688341c	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	 Geobacteraceae
51849a46ea08c45cc7e487185a91ce8f	Bacteria	Cyanobacteria	Sericytochromatia	Sericytochromatia	 Sericytochromatia
6d907feb159659dbcf97b84a4249f4a8	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	 Bacteriovoracaceae
70741ce97c7e9526a6c63aeb6db85ece	Bacteria	Firmicutes	Bacilli	Thermicanales	 Thermicanaceae
71b20313a1bf1776088b23c89bd45dc7	Bacteria	Patescibacteria	Berkelbacteria	Berkelbacteria	 Berkelbacteria
78dbe21ae3d4a7371dd17e268d18a83c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	 Rickettsiaceae
7af75beee1436a100acf443939a2e53b	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	 Holosporaceae
7ea05bd4b10716d70261e211891c07fb	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	 Gemmataceae
8825b2618a43219189526a3a301b6734	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	 PB19
89d2ebf17c83d5fe62bd6d980041bb0a	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	 Parachlamydiaceae
8acefab6784a947d1a44ec665e340a31	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	 Thermoanaerobaculaceae
8ae336ffcb53b8139e3b7ff3b5c7204a	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	 Simkaniaceae
8ea774f8403c033dfc1691012bf1b67b	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	 Sporomusaceae
8eadeb5e86a953a5b2aafbba5f77f42b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
975f6e6ec467fb3d6090b0a34a83d0e3	Bacteria	Planctomycetota	OM190	OM190	 OM190
9f72801ed5235533553ae821ce74f54d	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	 Microcystaceae
a98e8934b527b36fed6b64ce7f5752d6	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	 Paracaedibacteraceae
abff87e13087433d0163e21b6d0d9451	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiales_Incertae_Sedis
ad31998387f0f13ba5587db59f1f1126	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Rhodanobacteraceae
af16dbf731b1a3fc5488078329a42ebc	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	 Saprospiraceae
b52a96f64699386d33a3553b46dc9d38	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA
ba5be1f26b77863b635fb255c6df036b	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	 Holosporaceae
bd8a44d2bcd9e7a11d80c172fe7d3e73	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	 Bryobacteraceae
bef032f9910c01987d6e14e66073c354	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	 Omnitrophaceae
cd55635240a1cbf5052e8e02ba8d8bc1	Bacteria	NB1-j	NB1-j	NB1-j	 NB1-j
ce526cde30ed7191468839f8e2a634c0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	 Methylococcaceae
e2ef0aa2ffc11c5a2e629065c2757228	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	 Chitinophagaceae
e944b39d7bbb79ad7776747179beb0e0	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	 Nitrosopumilaceae
f15621f6ffda945468db92e945872d32	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 Verrucomicrobiaceae
f98374f74ae470f56fa37d385e54bb8f	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 LWQ8
ffde5d8ce206ace724d325d68306ba45	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA
04b2504fc69343b7fbe6d72e15a52ab6	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	 Mycobacteriaceae
09a0e0a8078b4842b81e55c098d3527c	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	 Defluviicoccaceae
0f3d5dfe7d605d9255a68f06e6408554	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA
1021d86f3fac2529b3a29b5ce269866a	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	 Chthoniobacteraceae
13d2d80dae514d638632b77b8efd87e2	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	 Chitinophagaceae
15aef9ae61c4cfe2aa76c47350ba7e2c	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	 Anaerolineaceae
160279b241ca96a22076eb9a97df3af4	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NA
16f24151361365468230459745bd3dbe	Bacteria	WPS-2	WPS-2	WPS-2	 WPS-2
170b254156697a05a772b5d23ef5041a	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	 Schlesneriaceae
